time,open,high,low,close,EMA,EMA,EMA,EMA,MA,MA,MA,MA,Basis,Upper,Lower,Volume,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Histogram,MACD,Signal,%K,%D,OnBalanceVolume,Accumulation/Distribution,DI+,DI-,ADX,Aroon Up,Aroon Down
2009-05-18,33.59,34.28,33.39011,34.24001,34.01132947479015,31.999423528058493,32.42476124980052,33.63729253052426,33.53305050000002,30.593700299999988,31.932820399999986,33.8960005,33.8960005,35.283770198509146,32.50823080149085,114333376,58.37379399590073,61.50231735899702,NaN,NaN,NaN,NaN,NaN,NaN,-0.20927359166335502,0.4751859316557301,0.6844595233190851,53.781738578733425,29.69172139378736,721664618,3192541880.6289806,22.948585791201793,14.851577208163476,30.69938246281055,42.857142857142854,78.57142857142857
2009-05-19,34.14,34.74001,33.95,34.39999,34.015196743697715,32.04695949779991,32.50222120078873,33.70993038476005,33.48065045000002,30.647100199999986,32.10601999999999,33.9815,33.9815,35.26858108529423,32.694418914705764,129086368,59.57219841193337,61.106071691989676,NaN,NaN,NaN,NaN,NaN,NaN,-0.1608887995125945,0.48334852392834193,0.6442373234409364,60.503615561409994,43.837299036270444,850750986,3210510802.400807,25.295862204527136,13.863454664654517,30.221449674860928,35.714285714285715,71.42857142857143
2009-05-20,34.53999,35.03999,34.17999,34.28,34.01783160196938,32.09117812160585,32.57193801644408,33.764222729068614,33.42990050000002,30.698500199999984,32.24501999999998,34.056000499999996,34.056000499999996,35.2257259618505,32.88627503814949,131873680,58.21837903718135,60.478974997996126,NaN,NaN,NaN,NaN,NaN,NaN,-0.13565896262032007,0.4746636201655363,0.6103225827858564,55.46199773948633,56.58245062654325,718877306,3109308486.904994,25.989426472088805,12.860360039075685,29.682703079442188,28.571428571428573,64.28571428571429
2009-05-21,34.02,34.25999,33.31,33.64999,34.0141714865269,32.12204568355425,32.61421456481882,33.75334342153827,33.36850050000002,30.743700099999984,32.36301979999998,34.083,34.083,35.18723153374708,32.978768466252916,139253120,51.58915650414028,59.34272671896843,NaN,NaN,NaN,NaN,NaN,NaN,-0.15850388352174705,0.4121927283836726,0.5706966119054196,28.9908781129334,48.31883047127658,579624186,3069729401.9344153,23.88980498788938,19.06721164047727,27.58712483307175,21.428571428571427,57.142857142857146
2009-05-22,33.78,33.97,33.32001,33.53999,34.00945326278036,32.1501237888304,32.650519483845535,33.73302404805843,33.30305045000002,30.790199999999984,32.46041959999998,34.0754995,34.0754995,35.19227361419677,32.95872538580323,83520320,50.507746443228655,57.87493894207643,NaN,NaN,50.507746443228655,NaN,NaN,NaN,-0.1767364769679326,0.3497760156955039,0.5265124926634365,24.36900995382353,36.27396193541443,496103866,3042741643.954139,22.573768291133952,18.016840980842712,25.07816158565465,14.285714285714286,50
2009-05-26,33.19,34.83,33.17999,34.78999,34.017219797479065,32.2023983672694,32.734420288400614,33.833687472052866,33.24565040000002,30.84319979999999,32.581419199999985,34.128499,34.128499,35.27487327926418,32.98212472073582,144857120,60.61188303856434,57.15515121383201,NaN,NaN,NaN,NaN,NaN,NaN,-0.10392752927127791,0.39660308107433906,0.500530610345617,76.89023903461784,43.41670903379159,640960986,3180573675.1714053,26.441100996402593,15.658672075272188,23.596702094910032,7.142857142857143,42.857142857142854
2009-05-27,34.67999,35.19,34.42999,34.55,34.02252109302653,32.24888552831357,32.80561949277706,33.90190771280974,33.18180035000002,30.891299699999987,32.70721939999998,34.181999000000005,34.181999000000005,35.30188623367857,33.062111766321436,121393120,58.156994652861066,56.25613064013943,NaN,NaN,NaN,NaN,NaN,NaN,-0.0727230817534717,0.40962675815377736,0.48234983990724906,68.83103390057948,56.696760963006945,519567866,3097517914.761937,27.716938109843976,14.704010421029876,22.268638235933533,0,35.714285714285715
2009-05-28,34.77,35.07001,34.21001,34.95,34.03174973886706,32.30237294359449,32.889712846001494,34.00172602587548,33.11780035000002,30.93049969999999,32.81961939999998,34.232499000000004,34.232499000000004,35.394479559285294,33.070518440714714,118931248,60.99276264744342,56.27089227668803,NaN,NaN,NaN,NaN,NaN,NaN,-0.028222900356097314,0.4470712144621274,0.4752941148182247,89.23761989964103,78.31963094494611,638499114,3183256281.1980305,25.800123288770845,15.456094754899654,21.69356431718759,0,28.571428571428573
2009-05-29,34.98,35.5,34.75999,35.38,34.045165164350976,32.36331605362232,32.98737116576614,34.13299021388734,33.055700350000016,30.97409969999999,32.93321939999998,34.287499000000004,34.287499000000004,35.552804994673124,33.02219300532688,111535632,63.83056836063943,56.478042144565116,NaN,NaN,NaN,NaN,NaN,NaN,0.024256872027252574,0.5056152048522904,0.4813583328250378,95.27557195107077,84.44807525043042,750034746,3258618683.5389724,27.74576744550866,14.525239752698885,21.561560815769667,100,21.428571428571427
2009-06-01,35.73,36.5,35.61,36.39,34.06849685425793,32.44305236939218,33.12080759063806,34.34794352685045,32.999150350000015,31.024699699999992,33.06741959999998,34.388499,34.388499,35.95148846514588,32.82550953485413,119192192,69.45211933124634,57.02184977306781,NaN,NaN,NaN,NaN,NaN,NaN,0.11594597975943166,0.6262908075243274,0.5103448277648958,96.89264658939716,93.80194614670297,869226938,3348347637.0670624,33.246717879811726,13.226853451952806,22.666845692459315,100,14.285714285714286
2009-06-02,36.19,36.78999,36.11,36.44,34.09209390048422,32.522199847226,33.25097199884833,34.54718700048374,32.94010035000001,31.08469969999999,33.21261979999998,34.45799900000001,34.45799900000001,36.24064580297459,32.675352197025425,126858560,69.70316059193601,57.9394666827798,NaN,NaN,NaN,NaN,NaN,NaN,0.16587502313453295,0.7176886066830619,0.5518135835485289,90.86183217666921,94.3433502390457,996085498,3344618313.673482,33.7657401684084,12.496491882582122,24.29341856253112,100,7.142857142857143
2009-06-03,36.28,36.37,35.92999,36.33,34.11436162286746,32.59760183044924,33.371718194971926,34.71697871472338,32.880950350000006,31.14039979999999,33.32121999999998,34.523499,34.523499,36.47244157179571,32.57455642820429,93329680,68.37194221908973,59.40462663280431,NaN,NaN,NaN,NaN,NaN,NaN,0.17642341529831973,0.7723428526714287,0.5959194373731089,87.60131428925673,91.78526435177436,902755818,3420979346.5972795,32.32406254163151,13.469924004211228,26.589231137954783,92.85714285714286,0
2009-06-04,36.39999,36.78999,36.34,36.74001,34.14048747736629,32.6796297149948,33.50380806967891,34.9096483609402,32.82665035000001,31.20709979999999,33.44940039999997,34.6089995,34.6089995,36.77704270902026,32.44095629097975,89280560,70.6239827084161,60.78931773711906,NaN,NaN,NaN,NaN,NaN,NaN,0.19451953277681167,0.8390688533441235,0.6445493205673118,98.61551246537383,92.35955297709991,992036378,3490427277.4775195,34.67263785824254,12.93355439738976,29.13485081873471,85.71428571428571,0
2009-06-05,36.96001,37.08,36.42,36.78,34.16675128356165,32.760825166183025,33.63228618459346,35.08777708846971,32.775500400000006,31.279699799999992,33.57560039999998,34.73749900000001,34.73749900000001,37.09231809711878,32.382679902881236,121963056,70.84205586439991,62.20333884335576,NaN,NaN,NaN,NaN,NaN,NaN,0.19234062854991618,0.8849751062547071,0.6926344777047909,92.30771203150768,92.84151292871275,1113999434,3501514828.0229745,35.20985040957886,12.183892720336072,31.712294439034313,100,42.857142857142854
2009-06-08,36.53,36.95,36.12,36.67,34.1916592309889,32.83823456883287,33.75141221657019,35.23846498480592,32.72340040000001,31.351099799999997,33.680800399999974,34.85949900000001,34.85949900000001,37.34566833376545,32.37332966623456,89194128,69.31772391623456,62.985048123379606,NaN,NaN,NaN,NaN,NaN,NaN,0.16755756067558591,0.9020814285492733,0.7345238678736874,89.4872064430605,93.47014364664733,1024805306,3530529785.3241796,32.64707508168059,13.92788916345502,33.05307689736981,92.85714285714286,35.714285714285715
2009-06-09,36.84,37.17,36.67,36.95,34.21910540779498,32.91965566647974,33.87684703160665,35.401468319586314,32.67380040000001,31.434299799999994,33.80340019999998,34.9894985,34.9894985,37.623043934225834,32.35595306577417,109187744,71.02670150016196,63.80322691539594,NaN,NaN,NaN,NaN,71.02670150016196,NaN,0.15441280162720794,0.9275398699076973,0.7731270682804894,94.4862293578212,92.09371594412978,1133993050,3543632314.6041803,33.15898426939545,13.29987352171127,34.02100413322244,100,28.571428571428573
2009-06-10,37.17,37.17999,36.28999,36.82001,34.24498505547861,32.99689040575737,33.99226518722992,35.53656752724476,32.62045040000002,31.511509899999997,33.93860039999998,35.1339995,35.1339995,37.835421758022775,32.43257724197723,133404624,69.1023767157912,64.58065532101092,NaN,NaN,NaN,NaN,NaN,NaN,0.12273523707142286,0.926546114619768,0.8038108775483451,91.00050000000017,91.65797860029396,1000588426,3569120092.4299793,30.520908297427873,15.63872197208886,33.91002270844048,100,21.428571428571427
2009-06-11,36.75999,37.23,36.75,36.82001,34.27060719423007,33.07259574425722,34.10315714067188,35.65880014369764,32.57210040000002,31.58551,34.06860039999998,35.324,35.324,37.93704591619859,32.710954083801404,147909744,69.1023767157912,65.83159962184313,NaN,NaN,NaN,NaN,NaN,NaN,0.0891181790299913,0.9152086013358343,0.826090422305843,89.87681511897517,91.78784815893216,1000588426,3464356853.335982,29.633044326913943,14.947997245994202,35.46099135355713,100,14.285714285714286
2009-06-12,36.67,36.71899,36.2,36.64999,34.294282645033746,33.14343523446995,34.203032939076905,35.753199177631195,32.523200400000015,31.6724098,34.18620019999997,35.4869995,35.4869995,38.00201685743088,32.971982142569125,109452432,66.37454412921944,66.96494231369961,NaN,NaN,NaN,NaN,NaN,NaN,0.04499434821903736,0.8823333575796397,0.8373390093606023,85.67880079308459,88.8520386373533,891135994,3544705765.7768397,27.91779596508092,19.217458916814977,35.97754002512335,92.85714285714286,7.142857142857143
2009-06-15,36.28,36.33,35.58,35.89999,34.31025983264535,33.19802047735173,34.26958027479938,35.76717925595204,32.46905035000002,31.7399098,34.26900019999997,35.613499,35.613499,37.937090760227676,33.28990723977232,112152880,55.89294275537573,66.62787515061471,NaN,NaN,NaN,NaN,NaN,NaN,-0.040517399973536206,0.786692259393682,0.8272096593672182,55.95978794631789,77.17180128612588,778983114,3528253685.9667077,25.20620648594586,22.978921576201497,34.47830724547522,85.71428571428571,0
2009-06-16,36.06,36.19,35.52,35.55,34.32259555570361,33.24459432928536,34.31979281304254,35.74649551728994,32.41125035000002,31.8078099,34.33299999999998,35.6789985,35.6789985,37.916280321356574,33.441716678643424,110550192,51.78338069304418,66.17261701062779,NaN,NaN,NaN,NaN,NaN,NaN,-0.12186757476792265,0.674875190907315,0.7967427656752376,44.37067672409512,62.003088487832535,668432922,3427603511.1607356,23.656755777404275,22.116870860916602,32.52748010728193,78.57142857142857,7.142857142857143
2009-06-17,35.67,36.21001,35.45,35.88901,34.33818176907969,33.29695899603219,34.38133074194283,35.76006832516708,32.36009540000001,31.877700100000002,34.405380199999975,35.7534495,35.7534495,37.91328897551169,33.593610024488314,153421744,55.21803674921048,65.76013658932544,NaN,NaN,NaN,NaN,NaN,NaN,-0.15209671416734283,0.6066218729660591,0.7587185871334019,45.70912668369761,48.67986378470354,821854666,3451425960.8777657,22.00438078210759,21.215381178295413,30.866972930229732,71.42857142857143,0
2009-06-18,35.83,36.06,35.57001,35.82001,34.35292632859134,33.34692040205135,34.437749536376444,35.76577705610355,32.311445450000015,31.9448002,34.49338039999998,35.83045,35.83045,37.88175827185995,33.77914172814005,126266688,54.369129693660945,65.08431954168411,NaN,NaN,NaN,NaN,NaN,NaN,-0.174391103358278,0.5407297079355544,0.7151208112938324,20.787078651685498,36.95562735315941,695587978,3454005461.5754943,20.986613722968055,20.23410766170933,28.763395335849516,64.28571428571429,0
2009-06-19,36.03999,36.36,35.9101,36.16,34.37090716114267,33.40262494854539,34.505288770244036,35.803322098379404,32.26664545000001,32.0132001,34.57758039999998,35.9559505,35.9559505,37.74918880049997,34.16271219950003,122050128,57.81089483654105,64.25280350634803,NaN,NaN,NaN,NaN,NaN,NaN,-0.164045177194046,0.510064339801275,0.674109516995321,39.88764044943798,35.46128192827369,817638106,3467542472.8828945,22.785537404955864,19.181181819902736,26.29987026506463,57.142857142857146,85.71428571428571
2009-06-22,35.8,35.89,35.02,35.08,34.377962811280554,33.435840296098945,34.527826465528584,35.73443427948613,32.22374545000002,32.0605,34.62038039999997,36.032951,36.032951,37.50878029993876,34.55712170006123,137714816,45.95362830172109,62.55640834276125,NaN,NaN,NaN,NaN,NaN,NaN,-0.2240298365612362,0.3940722212937757,0.6181020578550119,2.7149321266966218,21.129883742606697,679923290,3348822803.9173756,20.37499360675162,25.412136172561052,23.80171418522306,50,100
2009-06-23,35.2,35.25999,34.77,35,34.38415223604393,33.46681375558214,34.54634307472354,35.66448815763031,32.181495450000014,32.1147,34.662580399999975,36.0434515,36.0434515,37.4863784644477,34.60052453555231,114903008,45.213857197195374,60.90225941262594,NaN,NaN,45.213857197195374,NaN,NaN,NaN,-0.26062357631391264,0.2923225874626212,0.5529461637765338,9.349593495934856,17.31738869068982,565020282,3341790127.3118925,19.423824899387355,26.60765936366756,21.97562152222405,42.857142857142854,100
2009-06-24,35.3,35.87,35.28,35.59,34.39615072125743,33.508857047550805,34.5872707972834,35.6573940473798,32.14289545000001,32.18,34.72458019999998,36.0954515,36.0954515,37.38629091709645,34.80461208290355,103314560,51.42456329839782,59.53087231191034,NaN,NaN,NaN,NaN,NaN,NaN,-0.23728618789653078,0.25633842890587033,0.4936246168024011,33.33333333333343,15.132619651988302,668334842,3347043410.0237584,23.57800497965528,24.427188555526914,18.840231386689197,35.714285714285715,92.85714285714286
2009-06-25,35.38,36.36,35.28,36.28999,34.41499489318522,33.56392898720326,34.65404409935072,35.71764128096268,32.112095400000015,32.2487999,34.80238019999998,36.162451000000004,36.162451000000004,37.342903407577026,34.98199859242298,112538128,57.57018593233774,58.582881602477336,NaN,NaN,NaN,NaN,NaN,NaN,-0.17004838580151144,0.2810641345505118,0.45111252035202326,61.78821138211398,34.823712737127416,780872970,3444991178.1324997,25.72973743347749,22.01529918839308,15.925613808725021,28.571428571428573,85.71428571428571
2009-06-26,36.13,36.5,36.05,36.37,34.4344476803177,33.6194947498329,34.721336487611474,35.77977068277576,32.07994540000002,32.3137999,34.86497999999998,36.211951000000006,36.211951000000006,37.33882113029588,35.085080869704136,87677312,58.2208338755245,57.79024659956947,NaN,NaN,NaN,NaN,NaN,NaN,-0.11799747214189177,0.30361568017465856,0.42161315231655033,65.040650406504,53.38739837398381,868550282,3482010487.64361,25.958046383860246,21.081283052149814,13.795320744575388,21.428571428571427,78.57142857142857
2009-06-29,36.44,36.75,36.12,36.45,34.45450292727972,33.6755443587471,34.78912721358749,35.843602046320925,32.04419535000002,32.379199899999996,34.92777999999998,36.214951,36.214951,37.34401852081385,35.08588347918615,93817568,58.89949425943337,56.924017510946,NaN,NaN,NaN,NaN,58.89949425943337,NaN,-0.07792569890794787,0.3242060286816155,0.4021317275895634,68.29268292682943,65.04051490514914,962367850,3486477990.881706,26.78315567595304,19.813887443654664,11.810383231664918,14.285714285714286,71.42857142857143
2009-06-30,36.55,36.73,36.11,36.38,34.47366210213266,33.72909793580162,34.8515143816821,35.89468756571893,32.00894540000002,32.4372998,35.01057979999998,36.211951,36.211951,37.338927614910915,35.08497438508908,97843008,58.01152133824957,56.131813555407305,NaN,NaN,NaN,NaN,NaN,NaN,-0.05685788852878265,0.33105936692858506,0.3879172554573677,65.44715447154486,66.2601626016261,864524842,3473853086.623643,25.178850859468323,18.723652708108784,10.557725283853754,7.142857142857143,64.28571428571429
2009-07-01,36.53999,36.84,36.39,36.39999,34.49282954390248,33.781986887567925,34.91223891573378,35.94281160707904,31.980545350000025,32.487599700000004,35.084779599999976,36.2154505,36.2154505,37.344304752938704,35.0865962470613,85975872,58.205301267469196,55.35345102338431,NaN,NaN,NaN,NaN,NaN,NaN,-0.04293326113595464,0.33425067903742445,0.3771839401733791,78.74347826086952,70.82777188641461,950500714,3391694543.3404436,25.12103590615758,17.868461686790518,9.409900681263705,0,57.142857142857146
2009-07-02,36.09,36.10001,35.5,35.60001,34.50384626485867,33.81798734523985,34.93921033080304,35.910163834976274,31.946495400000025,32.5285998,35.140979999999985,36.1584505,36.1584505,37.29072113565994,35.02617986434006,113309744,48.549015685746845,54.0801989917077,NaN,NaN,NaN,NaN,NaN,NaN,-0.08644651064374032,0.2691258018687037,0.35557231251244403,40.09710144927509,61.42924472722982,837190970,3316157861.447541,22.915720980799243,24.981145303258327,8.39947180281258,92.85714285714286,50
2009-07-06,35.38,35.53999,35.03999,35.41,34.51286271993471,33.84951234830441,34.95767267077155,35.86252918402615,31.922495350000023,32.5792998,35.18697999999998,36.0899505,36.0899505,37.22926549875078,34.950635501249224,107632496,46.572679610981616,53.414465909965266,NaN,NaN,NaN,NaN,NaN,NaN,-0.1245557827118497,0.1998775841226319,0.3244333668344816,30.917874396134945,49.91948470209318,729558474,3367825764.8273783,21.64253530512636,28.156956845871566,9.003682652383901,85.71428571428571,42.857142857142854
2009-07-07,35.42,35.49001,34.50999,34.53,34.51303324013436,33.862987351308284,34.94090119348639,35.735621642690326,31.88729530000002,32.6225998,35.20377999999998,35.9829505,35.9829505,37.27586979151728,34.69003120848272,149773008,38.71265021927102,52.48084230469575,NaN,NaN,38.71265021927102,NaN,NaN,NaN,-0.2010298574325231,0.07314604504382771,0.2741759024763508,0.8587945974480445,23.95792348095269,579785466,3224168872.600689,19.59120561575286,30.614053133374263,10.331642100292324,78.57142857142857,100
2009-07-08,34.73,34.87,34.3,34.71001,34.51499320789422,33.879760077024955,34.93184663687908,35.637944343386486,31.846345400000022,32.6639998,35.22338019999998,35.870951,35.870951,37.197036705599835,34.54486529440016,152776368,40.909543360764275,51.45880706266388,NaN,NaN,NaN,NaN,NaN,NaN,-0.22943580030920413,-0.01261884791015433,0.2168169523990498,16.14212598425192,15.972931659278304,732561834,3291181412.122373,18.493296802873907,30.962980468354157,12.002213391568153,71.42857142857143,100
2009-07-09,34.84,35.00999,34.64999,34.77,34.5175305889102,33.89738859035119,34.92549970994264,35.55528297734968,31.815795400000024,32.7073999,35.249180199999984,35.7684505,35.7684505,37.10214983357496,34.43475116642504,97851440,41.66007818405849,50.551017669120846,NaN,NaN,NaN,NaN,NaN,NaN,-0.2333609483287374,-0.07488423301187197,0.15847671531686544,18.503937007874207,11.834952529858057,830413274,3258569701.646818,19.24206664709506,29.82610226647958,13.412535641677788,64.28571428571429,92.85714285714286
2009-07-10,34.66,35.14,34.56261,34.92,34.52153525966731,33.91763832123532,34.92528403504293,35.494779836649705,31.787545350000023,32.7643999,35.26878019999998,35.673449999999995,35.673449999999995,36.963981559536656,34.382918440463335,108481936,43.58942846089637,49.53519864228908,NaN,NaN,NaN,NaN,NaN,NaN,-0.21546014093290738,-0.1108484608492688,0.10461168008363858,24.409448818897758,19.68517060367463,938895210,3284382987.618242,19.43736548690989,28.04735389444093,14.094215628914982,57.142857142857146,85.71428571428571
2009-07-13,34.95,35.60001,34.48,35.59,34.53216674962087,33.950754394082146,34.95135132778634,35.503848423635446,31.761245300000024,32.8278998,35.29498019999998,35.6204505,35.6204505,36.83078211750766,34.410118882492334,127140320,51.33156532132327,49.9193370008321,NaN,NaN,NaN,NaN,NaN,NaN,-0.1511413749956397,-0.08431503866091106,0.06682633633472865,50.78740157480327,31.23359580052508,1066035530,3409250694.68943,21.834060984880207,24.940247672037046,13.782756861639081,50,78.57142857142857
2009-07-14,35.52,35.78999,35.39999,35.72,34.54398598594305,33.98578896053596,34.98149441297119,35.52443428805112,31.73234530000003,32.897199900000004,35.321980199999985,35.611451,35.611451,36.81599747669285,34.406904523307155,115631632,52.68838262082821,50.45323167394873,NaN,NaN,NaN,NaN,NaN,NaN,-0.0952174845972144,-0.05219551941178935,0.043021965185425046,55.90551181102355,43.700787401574864,1181667162,3483379465.542351,22.90613276300948,23.945494337496065,12.826475505508926,42.857142857142854,71.42857142857143
2009-07-15,36.31,36.92999,36.14,36.92,34.567627916431185,34.04389214943624,35.057514239913495,35.65734530823673,31.71154530000003,32.9776999,35.35938019999998,35.679950999999996,35.679950999999996,37.011817384633275,34.348084615366716,160869680,62.95497766494181,51.27683270013045,NaN,NaN,NaN,NaN,NaN,NaN,0.021014957897511496,0.06929066255731442,0.04827570465980292,99.62015064696084,68.77102134426256,1342536842,3640180516.5642643,31.291701075195277,21.129649087763124,14.084789038246587,100,64.28571428571429
2009-07-16,36.74001,37.44,36.72,37.36,34.59541271328261,34.1095576514276,35.14780779913257,35.819502897928466,31.709245250000034,33.072699899999996,35.40618019999998,35.753500499999994,35.753500499999994,37.27271139586,34.23428960413999,119842432,65.87872601004274,51.87029984853795,NaN,NaN,NaN,NaN,NaN,NaN,0.12040521393345063,0.19878222207661622,0.07837700814316559,97.45222929936311,84.32596391911584,1462379274,3733391297.0087094,34.062709088714264,19.648972466537447,15.445906769266106,100,57.142857142857146
2009-07-17,37.36,37.57001,37.17,37.56,34.62491109424497,34.17788324248844,35.242403571715606,35.985264526697186,31.702495250000034,33.1604999,35.45678019999998,35.8405,35.8405,37.552086831007855,34.12891316899214,104906368,67.14793968328866,52.50795026337824,NaN,NaN,NaN,NaN,NaN,NaN,0.1884382451741134,0.31392481461080735,0.12548656943669395,99.69388472818122,98.92208822483506,1567285642,3833047232.5511203,33.99989418297265,18.858305425816287,16.75149673509264,100,50
2009-07-20,37.75,38,37.61,37.92,34.65769804853109,34.25198456441937,35.34740735321695,36.16952504796412,31.699595250000037,33.2537999,35.53097999999998,35.92849999999999,35.92849999999999,37.86318381914984,33.993816180850146,97168752,69.35742894078663,53.254945597760624,NaN,NaN,NaN,NaN,NaN,NaN,0.24303210881954115,0.4292767054611204,0.18624459664157925,97.83783783783788,98.32798395512741,1664454394,3890351881.166506,36.89928988309928,18.000281120289333,18.142084786850276,100,42.857142857142854
2009-07-21,38.07001,38.17999,37.64,38.17999,34.69274572964023,34.32976685027245,35.458489025639814,36.36099790053897,31.706745200000043,33.3576999,35.609979799999984,36.083499499999995,36.083499499999995,38.208764917330015,33.958234082669975,130587632,70.88060617342629,54.17416594313038,NaN,NaN,NaN,NaN,NaN,NaN,0.27940433813708965,0.5355000193129413,0.2560956811758517,99.99999999999999,99.17724085533969,1795042026,4020939513.166506,36.696950428188664,16.9792629223198,19.71572855043696,100,35.714285714285715
2009-07-22,38.2,38.69,38.13,38.5,34.730628856708485,34.41234572452448,35.5777639658108,36.564712386201926,31.71834525000004,33.467399900000004,35.69297959999999,36.25849949999999,36.25849949999999,38.566605605468375,33.95039339453161,113808560,72.68066598095872,55.2081205655225,NaN,NaN,NaN,NaN,NaN,NaN,0.30564242488460297,0.6381487122816054,0.33250628739700244,95.67198177676543,97.83660653820111,1908850586,4057520836.0236487,39.93642548664014,15.9677204799802,21.57316243644981,100,28.571428571428573
2009-07-23,38.45,39.49001,38.39,39.35001,34.77659284818402,34.510121254731914,35.72569518283783,36.82997882561126,31.740795300000045,33.5945,35.80137999999999,36.4465,36.4465,39.09377901062942,33.79922098937058,160566432,76.78560848081531,57.22502005088453,NaN,NaN,NaN,NaN,76.78560848081531,NaN,0.35727992444843737,0.7791061929575491,0.42182626850911176,97.30251001443156,97.658163930399,2069417018,4177216184.1607747,43.60642702747406,14.1806024085258,24.902371394564224,100,21.428571428571427
2009-07-24,38.92999,39.37,38.77991,39.05,34.819114312381195,34.60001984374712,35.856060077628506,37.04140941364829,31.77279535000004,33.718799999999995,35.921979999999984,36.5845005,36.5845005,39.46246036457397,33.70654063542602,109312256,72.63710122938016,59.086764452198715,NaN,NaN,NaN,NaN,NaN,NaN,0.3479244578813815,0.8567318408608386,0.5088073829794572,91.52198165321452,94.83215781480385,1960104762,4167970518.758954,40.958186949147205,13.319407346398467,27.60521831919807,92.85714285714286,14.285714285714286
2009-07-27,39.28999,39.41,38.87,39.35001,34.864197851561485,34.69407905476203,35.993077721643076,37.261276136157974,31.80759540000004,33.8390001,36.041180199999985,36.733501000000004,36.733501000000004,39.8502709389134,33.61673106108661,94718560,74.1416213411235,61.61740524661675,NaN,NaN,NaN,NaN,NaN,NaN,0.3383290952166973,0.9317187520003287,0.5933896567836314,97.30251001443156,95.37566722735922,2054823322,4241644017.9648805,39.06355399435034,12.56725230137321,29.70259116757801,85.71428571428571,7.142857142857143
2009-07-28,39.17999,39.59,38.92999,39.08,34.90614613164545,34.78092897446971,36.114133497264916,37.434487932714354,31.845395400000044,33.964700199999996,36.15538019999998,36.865001,36.865001,40.14070287900477,33.58929912099523,111564256,70.39035540804997,63.72317753570859,NaN,NaN,70.39035540804997,NaN,NaN,NaN,0.29193790991776947,0.9583120441808433,0.6663741342630738,90.01956947162418,92.94802037975676,1943259066,4180793399.7660046,38.247750239481434,11.697758366102844,31.698617294827226,100,0
2009-07-29,39.32001,39.42999,39,39.34,34.950264080584304,34.87120760863863,36.240638065999626,37.615965272455846,31.885495350000042,34.0951002,36.25737999999998,37.013000999999996,37.013000999999996,40.45112339690761,33.57487860309238,126538192,71.86646389944883,65.88077651537932,NaN,NaN,NaN,NaN,NaN,NaN,0.2580743328867292,0.9889670503714854,0.7308927174847561,95.10763209393347,94.14323719332974,2069797258,4254366769.802335,36.477075629493996,11.156212167883702,33.95489246324264,92.85714285714286,14.285714285714286
2009-07-30,39.74001,40.17999,39.50999,39.57001,34.99623170167302,34.96425320054677,36.37120167125454,37.802064770317195,31.907695400000037,34.2334002,36.36078039999998,37.171502,37.171502,40.77048767044999,33.572516329550005,108969808,73.14206744105894,67.99167929967665,NaN,NaN,NaN,NaN,NaN,NaN,0.23133590733716625,1.020062601656214,0.7887266943190477,89.29857771680314,91.47525976078693,2178767066,4164920447.999828,41.163961117464865,10.166093168304384,36.97326318657902,100,7.142857142857143
2009-07-31,39.56,39.8522,39.41,39.45,35.040547804143934,35.053079869842875,36.491938860617104,37.95901098266794,31.93689540000004,34.35460019999999,36.46418039999999,37.3640015,37.3640015,41.017611609479474,33.71039139052053,78208320,71.32492847921392,69.41977666809741,NaN,NaN,NaN,NaN,NaN,NaN,0.18760034113281943,1.023227120735072,0.8356267796022526,84.72824267782438,89.71148416285367,2100558746,4100861077.796302,39.19200426211284,10.762310658138132,40.56401966218443,92.85714285714286,0
2009-08-03,39.85001,40.06,39.64,40.03999,35.09029349763504,35.151830565489554,36.63107812098506,38.15719946050909,31.984095300000035,34.4775001,36.59198039999998,37.595501,37.595501,41.31074759694566,33.88025440305434,111722688,74.65819711024754,70.98904913162737,NaN,NaN,NaN,NaN,NaN,NaN,0.18038694929085597,1.0611104662158226,0.8807235169249666,96.53464488773503,90.18715509412085,2212281434,4201938189.6683025,38.85141253660412,10.04728019717564,44.613113949828275,85.71428571428571,0
2009-08-04,39.86,40.19,39.77,40.03999,35.13954420910136,35.248625801816495,36.76476093976996,38.33651284522251,32.02299530000004,34.5912,36.721980399999985,37.8710005,37.8710005,41.450819405494876,34.291181594505126,100690752,74.65819711024756,71.82499337772063,NaN,NaN,NaN,NaN,74.65819711024756,NaN,0.15838016488531814,1.0786987230316143,0.9203185581462962,95.67694524495693,92.31327760350545,2212281434,4230702181.1563044,38.48055036081989,9.57555703023954,47.52476379675788,100,0
2009-08-05,40.13,40.14,39.46001,39.73,35.18522038612522,35.33736588494884,36.88104482448486,38.46922590758227,32.06014530000003,34.7010999,36.820780599999985,38.122,38.122,41.476981973143715,34.767018026856285,118093008,69.71971156023699,72.0993494884488,NaN,NaN,NaN,NaN,NaN,NaN,0.10811098257997509,1.055457286371265,0.9473463037912899,84.76821192052975,92.32660068440725,2094188426,4206386820.562648,35.56885152335937,12.30045941740629,49.07996212677002,92.85714285714286,0
